QuestionPairID	question1	question2
2412	كيف أعتني باليدين؟	كيف أهتم بيدي؟
2413	متى يزداد وزن الحامل؟	متى تبدأ زيادة الوزن في الحمل؟
2414	كيف تحافظين على جمال بشرتك؟	كيف أمنع ظهور الحبوب بعد إزالة الشعر؟
2415	كيف أحافظ على جمال عيني؟	كيف أحافظ على جمال عيوني؟
2416	أين تقع بومبي؟	كيف تصبح اجتماعياً بمهارة؟
2417	كيف تقضى الصلاة؟	من هو ترجمان القران؟
2418	كيف نعالج الفقر؟	كيف يمكن خفض الفقر؟
2419	كيف تعلم طفلك الثقة بالنفس؟	كيف أدرب صوتي على الغناء؟
2420	كيف أستقبل رمضان؟	كيف أصلي صلاة التسابيح؟
2421	كيف تصلي صلاة العيد؟	كم عاشت عائشة مع الرسول؟
2422	كيف توفيت فاطمة رضي الله عنها؟	كيف يشرب ماء زمزم؟
2423	كيف أطبخ أرز الشعلان؟	كيف أعمل الدجاج بالفرن؟
2424	من هم أزواج بنات الرسول؟	كيف يكون لباس الإحرام؟
2425	كيف يمكن تطويل القامة؟	كيف أخفض سكر الحمل؟
2426	كيف يصبح الانسان مثقف؟	كيف نحصل على اللون الأحمر؟
2427	كيف أحافظ علي الصلاة في اوقاتها؟	من روائع قصص الصحابة والتابعين؟
2428	أين وجدت سفينة نوح؟	أين رست سفينة سيدنا نوح؟
2429	كيف أحصل على خصر منحوت؟	كيف أعمل رجيماً سريعاً في رمضان؟
2430	متى تكون صلاة الصبح؟	من الذي تجب عليه الزكاة؟
2431	كيف أحافظ على وزني المثالي؟	كيف تحافظ على وزنك؟
2432	كيف اسوي دجاج مشوي؟	كيف أعمل الجلي؟
2433	كيف أرفع الضغط المنخفض؟	كيف تعالج انخفاض الضغط؟
2434	كيف تقيم ليلة القدر؟	كيف ندرك ليلة القدر؟
2435	كيف اسوي دجاج مشوي؟	كيف أعمل الدجاج المشوي؟
2436	كيف تعالج مريضك بالرقية الشرعية؟	كم عدد الأنبياء؟
2437	كيف أكتشف شخصية زوجي؟	كيف أكون شخصية اجتماعية؟
2438	كيف التخلص من الشعر الأبيض؟	كيف أتخلص من الشيب؟
2439	هل هناك علاج نهائي للسكر؟	كيف تتخلص من مسمار القدم؟
2440	لماذا خلق الله آدم وذريته؟	من هو ذبيح الله؟
2441	كيف اوقف تساقط الشعر؟	كيف أقضي على تساقط الشعر؟
2442	كيف تستيقظ لصلاة الفجر بسهولة؟	كيف ظهر الاسلام؟
2443	كيف نخشع في الصلاة؟	أين يقع قبر النبي سليمان؟
2444	كيف يمكن قياس الذكاء؟	كيف أعرف مستوى ذكائي؟
2445	كيف تصلى صلاة الغائب على الميت؟	أين تتجلى قيمة الصلاة في الحياة الاجتماعية؟
2446	كيف يصير صوتي حلو بالغناء؟	كيف أجعل صوتي حلواً بالغناء؟
2447	كيف أطول نفسي؟	كيف أصبح أطول قامة؟
2448	كيف ألتزم بالصلاة ولا أتركها؟	متى يجوز التيمم؟
2449	كيف تجعل عضلاتك قوية؟	كيف تصبح نحيفاً؟
2450	كيف نحبب أطفالنا في الصلاة؟	كيف أستخير ربي؟
2451	كم سنة صبر النبي أيوب على المرض؟	من هو أول طبيب في الإسلام؟
2452	كيف تصنع الفلافل؟	كيف أعمل الفلافل؟
2453	كيف أبني عضلات بسرعة؟	كيف أتبع نظاماً غذائياً صحياً؟
2454	كيف أطور ذاتي وشخصيتي؟	كيف تحسن من شخصيتك؟
2455	كيف تجعل طفلك واثقاً من نفسه؟	كيف أتعلم البيانو؟
2456	كيف تؤكل ثمرة الأفوكادو؟	كيف تعرف عسل السدر الأصلي؟
2457	كيف تعرف شخصيتك من اسمك؟	كيف أعرف شخصيتي من إسمي؟
2458	كيف تكون صلاة الضحى؟	كيف تصلي الضحى؟
2459	كيف أعمل الأرز الأبيض؟	كيف يطبخ ورق العنب؟
2460	كيف أتقرب إلى الله عز وجل؟	كيف تكون صلاة قضاء الحاجة؟
2461	كيف اصحح صلاتي؟	كيف يهدي الله قوما؟
2462	كيف أقضي وقت فراغي في الاجازه؟	كيف أقضي الإجازة؟
2463	كيف أجعل ابني يحفظ القرآن؟	متى يجب الجهاد؟
2464	كيف أهتم بجمال بشرتي؟	كيف تحافظين على جمال بشرتك؟
2465	كيف تشد عضلات البطن في أسبوع؟	كيف أشد بطني دون رياضة؟
2466	كيف أجعل عضلاتي قوية؟	كيف أستعمل خل التفاح لإزالة الكرش؟
2467	متى يتوقف طول الإنسان عن النمو؟	متى يتوقف طول الإنسان؟
2468	كيف أعود نفسي على الاستغفار؟	كيف أداوم على الاستغفار؟
2469	كيف أتخلص من الحبوب في الوجه؟	كيف أزيل الحبوب من بشرتي؟
2470	كم عدد الأنبياء الذين ذكروا في القرآن؟	كم نبي ذكر بالقرآن؟
2471	كيف أعمل عصير فراولة؟	كيف يتم صنع النقانق؟
2472	كيف نحافظ على صحة الكبد؟	كيف أعرف أن معي فقر دم؟
2473	متى يبدأ وقت قيام الليل؟	كيف تقوم الليل؟
2474	كيف ازيد كثافة شعري؟	كيف تزيد كثافة شعرك؟
2475	كيف أحافظ على صلاتي ولا أتركها؟	كيف أثبت نفسي على الصلاة؟
2476	كم عدد السعرات الحرارية في الخبز؟	كم يحتوي رغيف الخبز من سعرات حرارية؟
2477	كيف أقضي يومي؟	كيف تفكر بإيجابية؟
2478	كيف تطبخ المعكرونة؟	كيف أطبخ مكرونة؟
2479	كيف أحصل على لون شعر رمادي؟	كيف أفتح لون الشعر؟
2480	كيف أحقق التقوى؟	من هم قوم ثمود؟
2481	كيف تكون بشرتك جميلة؟	كيف أحافظ على جسمي من تشققات الحمل؟
2482	كيف تقيس ضغط الدم بدون جهاز؟	كم المعدل الطبيعي للسكر التراكمي؟
2483	من ماذا يتكون الفطور الصحي؟	كم مدة طبخ الجريش؟
2484	كيف تستعدين لرمضان؟	هل الحب حرام أم حلال؟
2485	كيف تجعل صوتك جميل في القرآن؟	كيف أحسن صوتي في قراءة القرآن؟
2486	كيف نضع الكحل فوق العين؟	كيف أزيل الحبوب من بشرتي؟
2487	أين يوجد سيف خالد بن الوليد؟	لمن تعطى زكاة الفطر؟
2488	كيف أنحف بدون رياضة؟	كيف أنقص وزني بدون رياضة؟
2489	كم عدد السعرات الحرارية في الخبز؟	كم يحتوي رغيف الخبز على سعرات حرارية؟
2490	كيف ندافع عن النبي صلى الله عليه و سلم؟	كيف أعود نفسي على الصلاة في وقتها؟
2491	كيف تكون محبة الله؟	كيف تكون السماء ليلة القدر؟
2492	كيف يؤكل بذر الكتان؟	كيف تستخدم بذور الكتان؟
2493	هل تمرين الضغط يزيد الوزن؟	هل تمارين الضغط تزيد الوزن؟
2494	كيف أطبخ مكرونة؟	كيف تأكل الأفوكادو؟
2495	كيف يصنع عصير البرتقال؟	كيف أعمل عصير برتقال؟
2496	من هو سلمان الفارسي؟	أين قبر النبي موسى؟
2497	كيف تزيد وزنك بسرعة؟	كيف أتبع حمية غذائية؟
2498	من هم صحابة رسول الله؟	كم عدد تكبيرات صلاة عيد الأضحى؟
2499	كيف تستعد لشهر رمضان؟	من الذي غسل الرسول وكفنه؟
2500	كيف تكون داعية إسلامياً ناجحاً؟	من هو الشهيد؟
2501	كيف حارب الإسلام الفقر؟	كيف عالج الإسلام مشكلة الفقر؟
2502	كيف تبيّض بشرتك؟	كيف أضع الكحل؟
2503	هل الشات حرام؟	كيف تستغل الحائض وقتها في رمضان؟
2504	كيف تصنع عجينة المعجنات؟	كيف اعمل معجنات؟
2505	كيف أطول نفسي؟	كيف أزيد من طولي؟
2506	كيف الطهارة من الجنابة؟	كيف تكون الطهارة من الجنابة؟
2507	كيف أتعلم صبغ الشعر؟	كيف تتم عملية صبغ الشعر؟
2508	كيف تزيد الحامل وزنها؟	كيف أجعل جسمي رشيق؟
2509	كيف أستعمل العدسات اللاصقة؟	كيف ألبس العدسات؟
2510	لماذا لقبت فاطمة بالزهراء؟	من هم زوجات الرسول بالترتيب؟
2511	من صفات الصحابة؟	كيف تتعلم الرقية الشرعية؟
2512	كيف أعرف أن عندي ضغط؟	كيف تعرف أن ضغطك مرتفع؟
2513	من علامات حسن الخاتمة للميت؟	من فوائد الاستغفار؟
2514	كيف تكون صلاة التراويح؟	من أسرار آية الكرسي؟
2515	متى يجب غسل الجنابة على الرجل؟	أين سكن قوم عاد؟
2516	متى كانت حرب القادسية؟	متى كانت معركة القادسية؟
2517	هل يجوز تقديم الصلاة؟	كيف أصلي صلاة الحاجة؟
2518	كيف أجعل رموشي كثيفة وطويلة؟	كيف أجعل رموشي طويلة وكثيفة؟
2519	كيف أتعلم حفظ القرآن الكريم بالتجويد؟	من صفات عائشة رضي الله عنها؟
2520	لماذا سمي لوط بهذا الاسم؟	كيف أقوي إيماني ويقيني بالله؟
2521	كيف توفى خالد بن الوليد؟	كيف أؤدي العمرة؟
2522	كيف تتخلص من الوزن الزائد في أسبوع؟	كيف تتخلص من الوزن الزائد؟
2523	كيف كان وضوء النبي؟	أين ومتى ولد الرسول؟
2524	من أي عمر يحاسب الإنسان؟	كيف نتعامل مع شهر رمضان؟
2525	كيف احياء ليلة القدر؟	كيف نربي أولادنا تربية إسلامية صحيحة؟
2526	كيف أزيد طول ابني؟	كيف أزيد طول طفلي؟
2527	كيف التخلص من مرض السكر؟	كيف نعالج داء السكري؟
2528	كيف تكون قوي الشخصية؟	كيف تمتلك شخصية قوية؟
2529	كيف أصبغ شعري بنفسجي؟	كيف أحصل على لون بنفسجي للشعر؟
2530	كيف يستجاب الدعاء بسرعة؟	كيف أعرف أن الله سوف يستجيب دعائي؟
2531	من صفات الرسول؟	كيف كان خلق الرسول صلى الله عليه وسلم؟
2532	كيف يمكن زيادة شعر اللحية؟	كيف أزيد كثافة شعر الذقن؟
2533	كيف نصلي الاستخارة؟	كيف نصلي صلاة الاستخارة؟
2534	كيف أزيل الكرش في أسبوع؟	كيف تتم إزالة الكرش؟
2535	كيف أعرف القبلة للصلاة؟	أين ولد سيدنا محمد صلى الله عليه وسلم؟
2536	متى يكون الطلاق هو الحل؟	متى يجب الطلاق؟
2537	كيف تتخلص من التوتر والخوف؟	كيف تقضي على التوتر والخوف؟
2538	أين تقع هولندا على الخريطة؟	أين توجد هولندا؟
2539	كيف أزيل التجاعيد من الوجه؟	كيف تعالج تجاعيد الوجه؟
2540	كيف أزيل آثار الجروح القديمة؟	كيف أخفي آثار الجروح القديمة؟
2541	من هو طارق بن زياد؟	كيف تكون ولياً لله؟
2542	كيف تكون مؤمناً حقيقياً؟	كيف تؤمن بالله؟
2543	متى كانت معركة حطين؟	كيف نستقبل شهر رمضان؟
2544	كيف تقيس ضغط الدم بدون جهاز؟	كيف تتم عملية زراعة الكبد؟
2545	كيف اتوب من عقوق الوالدين؟	كيف أتوب من عقوق الوالدين؟
2546	كيف أجعل شعري أملساً؟	كيف أحصل على اللون الرمادي للشعر؟
2547	كيف أخشع في صلاتي وأحافظ عليها؟	أين تقع صفين؟
2548	كيف أصلح نفسي؟	كيف أزيد ثقة ابنتي بنفسها؟
2549	كيف أجعل شخصيتي قوية وجذابة؟	كيف تكون لديك شخصية جذابة؟
2550	لماذا سميت صحراء الربع الخالي بهذا الاسم؟	كيف تعالج ضعف الشخصية؟
