QuestionPairID,question1,question2
2339,كيف يعمل مكيف الهواء ؟,ما هي الية عمل مكيف الهواء ؟
2340,ما هي مرتكزات الشيوعية ؟,ما هي الشيوعيّة؟
2341,من  مخترع مرهم الزئبق؟,ما هو مرهم الزئبق؟
2342,ما هي اعراض نقص فيتامين ب12؟,ماذا يسبب نقص فيتامين ب12 في الجسم؟
2343,ما هي سياحة المعراض؟,ما هي السياحة الدينية؟
2344,من أنشئ أول تمثال شمعي في متحف توستو؟,ما اسم أجمل متحف بالعالم؟
2345,ما هو علاج ابو صفار؟,ما هو علاج الصفار؟
2346,ما حكم قضاء صلاة الوتر؟,ما حكم قضاء صلاة الضحى؟
2347,هل هناك شروط لانشاء جمعية خيرية ؟,ما هو تعريف الجمعيات الخيرية؟
2348,ما طريقة تحضير الكروسان المحشي ؟,كيف احضر الكروسان المحشي؟
2349,ما هو مناخ نيوزلندا العام؟,ما هو مناخ نيوزلندا على مدار السنة؟
2350,أين ولد نزار قبّاني؟,في أي بلد ولد نزار قبّاني؟
2351,ما هي متلازمة الجهاز التنفسي الشرق الاوسط؟,ما هو الكورونا؟
2352,كيف احضر التوست بالثوم والبقدونس؟,من طرق تحضير التوست ؟
2353,ما  أهداف المراسلات الادارية ؟,ما هي المراسلات الادارية ؟
2354,ماذا يسبب تناول البقدونس مع مدرات البول؟,ما تأثير مدرات البول على الجسم؟
2355,ما هي خلطة زيت اللوز لتطويل الشعر؟,كيف أعمل حليب اللوز؟
2356,كيف تنشر المجلة الإلكترونية محتواها؟,كيف أعمل مجلة إلكترونية؟
2357,ما طريقة تحضير شوربة الفطر بالدجاج ؟,من طرق تحضير شوربة الدجاج؟
2358,ما هي طريقة تحضيرإيدام البطاطا؟,من طرق تحضير البطاطا؟
2359,كيف احضر الكابوريا مع صوص الصويا؟,من طرق تحضير صوص الصويا ؟
2360,ما مكونات الطلب الخطي ؟,من ماذا يتكون الطلب الخطي ؟
2361,ما تاريخ تأسيس جامعة جنوب المحيط الهادئ؟,ما الجامعة الواقعة في جزيرة فيجي؟
2362,بماذا يتميز الاقتصاد ؟,من مميزات الاقتصاد ؟
2363,ما هي اللغة الرسمية لأستراليا؟,ما نسبة الإنجليز في أستراليا؟
2364,كيف كان التصوير في عهد دافنشي؟,ما هو فن التصوير؟
2365,هل هناك عوامل تؤثر على التفويض ؟,ما هي عوامل التأثير على التفويض ؟
2366,كم تصل المساحة الجغرافية لولاية ألبرتا؟,ما هي المساحة الإجمالية لنيو برونزويك؟
2367,هل يباح للمريض أن يفطر في رمضان؟,هل يجوز للمريض أن يفطر في رمضان؟
2368,بماذا تمتاز كاميرات التصوير في التابلت؟,ما هي مميزات الكاميرات في التابلت؟
2369,كيفية كتابة مُراسلات اداريّة؟,ما هي الجوانب الفنيّة للمُراسلات الإداريّة؟
2370,ما هي أهم مجالات المخترعات؟,ما هي المجالات التي غطتها المخترعات؟
2371,ما طريقة تحضير صلصة الشّوكولاته؟,من طرق تحضير  الشّوكولاته ؟
2372,ما هي عمليات علاج البهاق؟,ما هو علاج البهاق؟
2373,كيف نحصل على الطاقة الحرارية الجوفية؟,ما هي طاقة الحرارة الجوفية؟
2374,ما المخاطر التي تواجهها الطائرة المروحية؟,ما المخاطر التي تواجهها الطائرة المروحية؟
2375,ما هي الديانة الرسمية في بريطانيا؟,ما ديانة بريطانيا الرسمية؟
2376,ما هي الطريقة التي تنمو بها الأسنان اللبنية؟,كيف تحدث عملية تسنين الطفل؟
2377,ما طبيعة المناخ في جزر القمر؟,ما هو المناخ العام لجزر القمر؟
2378,أين تقع والت ديزني؟,في أي بلد يوجد عالم والت ديزني؟
2379,ماذا أطلق على اول جهاز حاسوب؟,ما اسم أول جهاز حاسوب؟
2380,بمََ تميّزت حياة طرفة بن العبد؟,ما سمة حياة طرفة بن العبد؟
2381,متى صنع أول جهاز تحكم عن بعد؟,من هو مخترع جهاز التحكم عن بعد؟
2382,كيف احضر زنود الست بالتوست ؟,ما طريقة تحضير زنود الست ؟
2383,ما هي أهميّة الحريّة في حياتنا؟,ما هي الحرية ؟
2384,كيف احضر فطيرة المشمش والشوكولاتة ؟,من طرق تحضير فطيرة المشمش ؟
2385,ما تعريف الكوليسترول؟,ما هي الدهون؟
2386,ما كيفية قياس نجاح التنمية الاجتماعية ؟,من مؤشّرات التّنمية الاقتصاديّة؟
2387,ما هي وظيفة القولون؟,ماذا يعمل القولون في الجسم؟
2388,ما هي الاجرائات الطبية للمساعدة  في عملية الولادة؟,ماذا يقوم الطبيب عند المخاض؟
2389,ما هي عاصمة إيرلندا؟,ما اسم عاصمة إيرلندا؟
2390,ما هو أطول نهر في إسبانيا؟,كم عدد سكان إسبانيا؟
2391,ما اللقب الذي تميّز به نزار قبّاني؟,ما هي أجمل قصيدة لنزار قبّاني؟
2392,ما هي  قصيدة أما انت عن ذكراك ميّة مقصر؟,ما مطلع  قصيدة أما انت عن ذكراك ميّة مقصر؟
2393,في أي سنة وقعت غزوة ودان؟,متى وقعت غزوة بدر؟
2394,ما هي حقوق المواطن؟,ما حقوق الزوجة على زوجها؟
2395,كم يبلغ عدد سكتن موناكو؟,كم يصل عدد السكان في موناكو؟
2396,كيف تكون الوضعية المناسبة لممارسة تمارين الضغط؟,كيف يكون الإحماء لممارسة تمارين الضغط؟
2397,أين ولد محمود درويش؟,ما أجمل قصيدة لمحمود درويش؟
2398,ما اسم مؤسس المملكة العربية السعودية؟,",ما هي التضاريس الجغرافية للسعودية؟,"
2399,كيف اقي نفسي من ابو دغيم؟,كيف اقي نفسي من ابو كعب؟
2400,ما هو المشروع ؟,ما تعريف المشروع التطوعي ؟
2401,ما هي لغة مصر الرسمية؟,ما هو أصول الشعب المصري؟
2402,وسائل تساعد على تطوير العمل التطوعي؟,ماذا نقصد بالعمل التطوعي ؟
2403,كيف احضر حشوة كريمة الشّوكولاتة؟,من طرق تحضير   الشّوكولاتة؟
2404,هل حديث صلاة الحاجة ثابت؟,هل ثبت حديث عن صلاة الحاجة؟
2405,متى عاد النظام الملكي لإسبانيا؟,في أي عام استعادت إسبانيا نظامها الملكي؟
2406,ما طريقة تحضير قمر الدين؟,كيف احضر قمر الدين؟
2407,ما طريقة تحضير حشوة كريمة الشّوكولاتة ؟,كيف احضر حشوة كريمة الشّوكولاتة؟
2408,هل تحسّن القهوة المزاج؟,ما السبب الذي يجعل القهوة تحسّن الحالة المزاجية؟
2409,ما تعريف السياحة العلاجية؟,ما هي السياحة الدينية؟
2410,هل يباح للمريض أن يفطر في رمضان؟,ما حكم إفطار المسافر في رمضان؟
2411,ما المقصود بمثلث برمودا؟,لماذا يسمى مثلث برمودا بمثلث الموت؟
2412,ما هو فن السرد؟,ماذا نعني بفن السرد؟
2413,من طرق تحضير كيك الشوكولاتة و النسكافية؟,من طرق تحضير كيك الشوكولاتة    ؟
2414,ما هي طريقة تحضير  حلى الزبادي بالنسكافيه والكريما؟,من طرق صنع  حلى الزبادي بالنسكافيه والكريما؟
2415,هل يُفتّح الزبادي البشرة؟,هل يُفتّح لبن الزبادي البشرة؟
2416,ما طريقة تحضير كيكة قدرة قادر ؟,كيف احضر كيكة قدرة قادر؟
2417,ما علاج آلام الحيض؟,كيف أتخلص من الم الدورة الشهرية
2418,ما هي أهم الوصفات المكوّنة من السدر للبشرة؟,كيف أدخل السدر ضمن وصفات العناية بالبشرة؟
2419,كيف احضر كباب الدجاج؟,من طرق تحضير  كباب الدجاج؟
2420,ما هي منظمات السلام في العالم ؟,من منظمات تحقيق السلام ؟
2421,ما كيفية تحضير القطر بالمنكهات ؟,كيف اصنع القطر مع نكهات؟
2422,ما العلاقة بين الأمن والانتماء؟,ما وظائف الأمن العام؟
2423,ماذا نقصد بالشعر؟,ما معنى الشعر؟
2424,كيف اعمل بشار بالكاراميل بالسكر الابيض ؟,من فوائد الفشار ؟
2425,ماذا نقصد بالمفوض ؟,ما هو التفويض ؟
2426,ما الغزوات التي غزاها النبي؟,ما أسماء الغزوات التي غزاها الرسو صلى الله عليه وسلم؟
2427,ما هو لون الرمال لشاطئ المسيلة؟,ما لون رمال شاطئ المسيلة؟
2428,ما هي فوائد الثلج للوجه؟,هل يفيد الثلج البشرة؟
2429,ما هو حكم صيام يوم الجمعة؟,ما حكم صيام السبت؟
2430,بماذا اعتمدو في تصميم الكاتدرائية صوفيا؟,نسبة إلى أي فن تم بناء كاتدرائية صوفيا في روسيا؟
2431,أين توفي نجيب محفوظ؟,ما هي أهم أعمال نجيب محفوظ؟
2432,لما لم يسكن البشر في العصور الأولى إلا في قسم أستراليا؟,ما المناخ العام لقارة أوقيانوسيا؟
